text;label
قال وكيل وزارة الصحة السعودي عبد الله عسيري إن متابعة مستويات المناعة بعد الجرعة الأولى من لقاحات كورونا، تظهر أنه ليس هناك مدة مثالية بين الجرعتين ;REAL
ذكرت وسائل الإعلام الهندية أن سيدة عمرها 60 عاما عادت إلى منزلها بعد شفائها من فيروس كورونا، وذلك بعد الإعلان عن وفاتها وحرق جثتها إثر موتها بالفيروس ;REAL
أظهرت دراسة أجريت على 100 ألف مواطن صربي تلقوا لقاح سبوتنيك الروسي المضاد لفيروس كورونا نتائج رائعة ، حسبما ذكر وزير الابتكار والتطوير التكنولوجي الصربي نيناد بوبوفيتش ;REAL
ذكرت حديقة حيوان على مشارف مدينة تشيناي جنوب الهند، أن لبؤة آسيوية في التاسعة من عمرها نفقت إثر إصابتها بفيروس كورونا ;REAL
أعلنت فرنسا أنها تعتزم استقبال السعوديين اعتبارا من الأربعاء القادم دون إخضاعهم لإجراءات العزل والحجر الصحي عند الوصول، شريطة إبرازهم وثيقة خلوهم من كورونا ;REAL
أعرب الرئيس الروسي فلاديمير بوتين عن ثقته التامة بوقوف مصالح أنانية لأطراف محددة وراء عرقلة اعتماد لقاح سبوتنيك الروسي المضاد لفيروس كورونا في الاتحاد الأوروبي ;REAL
أعلنت الحكومة الفرنسية اليوم، السماح للسائحين الذين تم تطعيمهم من معظم أنحاء العالم، بما في ذلك الولايات المتحدة بمعاودة زيارة فرنسا، بشرط أن يحملوا نتائج اختبارات سلبية لكورونا ;REAL
أعلنت السلطات الصحية البريطانية اليوم الجمعة تسجيل 6238 إصابة جديدة بفيروس كورونا، في أعلى حصيلة منذ أواخر مارس الماضي ;REAL
أظهرت دراسة أجراها باحثون برازيليون أن المصابين بالخرف، وخاصة مرض ألزهايمر، معرضون لخطر الوفاة بأكثر من ثلاثة أضعاف نتيجة الإصابة بفيروس 2 ;REAL
خلصت دراسة أجراها أطباء في الهند، إلى أن معظم حالات الإصابة بفيروس كورونا في البلاد للمطعمين بشكل كامل أو جزئي، تسبب فيها النوع 1 617 من العدوى، والذي يتضمن ثلاث سلالات ;REAL
حذرت منظمة الصحة العالمية، اليوم الجمعة، من الفشل ما لم تتبرع الدول الغنية بمزيد من اللقاحات للدول الفقيرة ;REAL
قالت شبكة إن دراسة طبية نشرت اليوم الجمعة، كشفت أن 7 مراهقين أمريكيين في عدة ولايات أصيبوا بالتهاب في القلب بعد حصولهم على الجرعة الثانية من لقاح فايزر المضاد لكورونا ;REAL
أفاد وزير الصحة الروسي ميخائيل موراشكو بأن العديد من الدول، وخاصة هنغاريا، تقدمت بطلبات إلى الاتحاد الروسي للحصول على اعتراف متبادل بشهادات التطعيم ضد فيروس كورونا ;REAL
أعلنت وزارة الصحة السعودية، اليوم الجمعة، عن تسجيل 1201 إصابة جديدة بفيروس كورونا، مضيفة أنه تم رصد تعافي 1322 حالة، ووفاة 16 حالة ;REAL
أشاد المستشار النمساوي سيباستيان كورتز بنتائج استخدام لقاح سبوتنيك الروسي المضاد لفيروس كورونا في أكثر من 60 دولة، وشدد على أهمية التعاون الدولي للتغلب على تداعيات الجائحة ;REAL
صرح رئيس الصندوق الروسي للاستثمارات المباشرة كيريل دميترييف بأنه قد يبدأ في دول عربية اختبار مزيج من لقاح سبوتنيك الروسي المضاد لفيروس كورونا ولقاحات أخرى صينية الصنع ;REAL
قال الرئيس الروسي فلاديمير بوتين، إن الاقتصاد الوطني وسوق العمل في روسيا يقتربان بالفعل من مستويات ما قبل الأزمة، حيث تم إنقاذ ملايين الوظائف ;REAL
شدد الرئيس الروسي على أن ضمان التوزيع العادل للقاحات ضد فيروس كورونا في كافة أنحاء العالم يمثل شرطا ضروريا لتجاوز الجائحة، مبديا أسفه إزاء تسييس هذا الموضوع من قبل بعض الدول ;REAL
أعلن رئيس صندوق الاستثمارات المباشرة الروسي كيريل ديميترييف، أن روسيا يمكن أن تفتح أبوابها في شهر يوليو لسياحة اللقاحات ;REAL
شارك رئيس روسيا فلاديمير بوتين وأمير قطر تميم بن حمد بن خليفة آل ثاني والمستشار النمساوي سيباستيان كورتس وضيوف آخرون من أرفع مستوى بالجلسة العامة لمنتدى بطرسبورغ الاقتصادي الدولي ;REAL
تنظر وكالة التفتيش الصحي الوطنية البرازيلية مرة أخرى في الاستيراد والاستخدام الطارئ للقاح الروسي سبوتنيك في 4 يونيو، بعد أن رفضت منح الإذن مرتين متذرعة بنقص المعلومات ;REAL
لليوم الثالث على التوالي، تراجعت حصيلة الإصابات الجديدة بفيروس كورونا في روسيا إلى ما تحت عتبة التسعة آلاف حالة ;REAL
قالت سيكو هاشيموتو رئيسة أولمبياد طوكيو 2020 اليوم الجمعة، إن الألعاب الصيفية لا يمكن أن تقام إذا لم يتمكن الرياضيون من السفر لليابان في الوقت المناسب ;REAL
أثارت السلطات الماليزية مخاوف بشأن تزايد الوفيات الناجمة عن كورونا والحالات الخطيرة التي تشمل الأطفال، بعد ارتفاع عدد الإصابات التي دفعت الدولة جنوب شرق الآسيوية إلى إغلاق صارم ;REAL
تراجعت أسعار النفط اليوم الجمعة، مع استمرار التشاؤم بشأن فيروس كورونا، إذ انحسر التفاؤل بشأن تعافي الطلب على الوقود في ظل مخاوف بشأن عدم انتظام طرح لقاحات كوفيد 19 عالميا ;REAL
قال مكتب رئيس الوزراء الهندي ناريندرا مودي، إن الولايات المتحدة أكدت للهند أنها ستوفر اللقاحات المضادة لفيروس كورونا لها كجزء من خطة التوزيع العالمية ;REAL
صرح كيريل ديميترييف رئيس الصندوق الروسي للاستثمارات المباشرة، بأن ممثلي ما يسمى بـ الأدوية الكبرى ودوائر سياسية مناهضة لروسيا يعملون كعملاء للحملة الإعلامية ضد لقاح سبوتنيك ;REAL
